2025-06-16 01:42:35,352 - INFO - System Monitor: Starting system monitoring...
2025-06-16 01:42:35,352 - INFO - CPU: Usage: 6.2%
2025-06-16 01:42:35,352 - INFO - Memory: Usage: 47.9%
2025-06-16 01:42:35,517 - INFO - System Info: Hostname: DESKTOP-DOLHM1N
2025-06-16 01:42:35,517 - INFO - System Info: Operating System: Windows 11
2025-06-16 01:42:35,519 - INFO - System Info: Python Version: 3.12.10
2025-06-16 01:42:35,539 - INFO - Network: Bytes Sent: 160247140, Bytes Received: 255615835
2025-06-16 01:42:35,539 - INFO - Software: Running Software:
2025-06-16 01:42:35,550 - INFO - Software: PID: 0, Name: System Idle Process, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,387 - INFO - Software: PID: 2352, Name: python.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,388 - INFO - Software: PID: 2360, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:41:05,388 - INFO - Software: PID: 2392, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,388 - INFO - Software: PID: 2456, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,388 - INFO - Software: PID: 2508, Name: vmnetdhcp.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,388 - INFO - Software: PID: 2560, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,389 - INFO - Software: PID: 2568, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,389 - INFO - Software: PID: 2640, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,389 - INFO - Software: PID: 2648, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,389 - INFO - Software: PID: 2712, Name: MemCompression, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,389 - INFO - Software: PID: 2956, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,390 - INFO - Software: PID: 2972, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,390 - INFO - Software: PID: 2992, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,390 - INFO - Software: PID: 3024, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,390 - INFO - Software: PID: 3064, Name: SecurityHealthSystray.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,390 - INFO - Software: PID: 3100, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,390 - INFO - Software: PID: 3124, Name: vmnat.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,391 - INFO - Software: PID: 3128, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,391 - INFO - Software: PID: 3140, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,391 - INFO - Software: PID: 3216, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,391 - INFO - Software: PID: 3224, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,391 - INFO - Software: PID: 3252, Name: SU10Guard.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,392 - INFO - Software: PID: 3256, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,392 - INFO - Software: PID: 3268, Name: TextInputHost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,392 - INFO - Software: PID: 3284, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,392 - INFO - Software: PID: 3400, Name: spoolsv.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,393 - INFO - Software: PID: 3432, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,393 - INFO - Software: PID: 3440, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,393 - INFO - Software: PID: 3504, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,393 - INFO - Software: PID: 3512, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:41:05,393 - INFO - Software: PID: 3644, Name: SgrmBroker.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,393 - INFO - Software: PID: 3664, Name: RtkAudUService64.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,394 - INFO - Software: PID: 3696, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:41:05,394 - INFO - Software: PID: 3720, Name: client32.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,394 - INFO - Software: PID: 3736, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,394 - INFO - Software: PID: 3744, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,394 - INFO - Software: PID: 3752, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,395 - INFO - Software: PID: 3760, Name: OneApp.IGCC.WinService.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,395 - INFO - Software: PID: 3772, Name: EwServer.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,395 - INFO - Software: PID: 3780, Name: FNPLicensingService64.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,395 - INFO - Software: PID: 3800, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,395 - INFO - Software: PID: 3812, Name: mDNSResponder.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,396 - INFO - Software: PID: 3820, Name: AdskLicensingService.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,396 - INFO - Software: PID: 3828, Name: SWVisualize.BoostService.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,396 - INFO - Software: PID: 3840, Name: sqlwriter.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,397 - INFO - Software: PID: 3848, Name: RtkAudUService64.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,398 - INFO - Software: PID: 3864, Name: SWVisualize.Queue.Server.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,399 - INFO - Software: PID: 3896, Name: FNPLicensingService.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,399 - INFO - Software: PID: 3904, Name: vrol.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,399 - INFO - Software: PID: 3920, Name: MpDefenderCoreService.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,399 - INFO - Software: PID: 3960, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,400 - INFO - Software: PID: 3988, Name: LMS.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,400 - INFO - Software: PID: 4060, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,400 - INFO - Software: PID: 4068, Name: vmware-authd.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,400 - INFO - Software: PID: 4116, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:41:05,401 - INFO - Software: PID: 4140, Name: vmware-usbarbitrator64.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,401 - INFO - Software: PID: 4152, Name: register-service.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,401 - INFO - Software: PID: 4196, Name: MsMpEng.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,402 - INFO - Software: PID: 4244, Name: sqlservr.exe, Username: NT SERVICE\MSSQL$SQLEXPRESS
2025-06-20 09:41:05,402 - INFO - Software: PID: 4260, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,402 - INFO - Software: PID: 4372, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,403 - INFO - Software: PID: 4404, Name: winlogon.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,403 - INFO - Software: PID: 4464, Name: ReportingServicesService.exe, Username: NT SERVICE\ReportServer$SQLEXPRESS
2025-06-20 09:41:05,403 - INFO - Software: PID: 4528, Name: ctfmon.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,403 - INFO - Software: PID: 4612, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,404 - INFO - Software: PID: 4668, Name: jhi_service.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,404 - INFO - Software: PID: 4676, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,404 - INFO - Software: PID: 4696, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,404 - INFO - Software: PID: 4712, Name: conhost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,405 - INFO - Software: PID: 5072, Name: conhost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,405 - INFO - Software: PID: 5164, Name: sihost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,405 - INFO - Software: PID: 5364, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,405 - INFO - Software: PID: 5664, Name: fontdrvhost.exe, Username: Font Driver Host\UMFD-2
2025-06-20 09:41:05,405 - INFO - Software: PID: 5744, Name: CompPkgSrv.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,406 - INFO - Software: PID: 6040, Name: dllhost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,406 - INFO - Software: PID: 6176, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:41:05,406 - INFO - Software: PID: 6300, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,406 - INFO - Software: PID: 6312, Name: AutodeskDesktopApp.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,406 - INFO - Software: PID: 6340, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,407 - INFO - Software: PID: 6356, Name: SecurityHealthService.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,407 - INFO - Software: PID: 6512, Name: RuntimeBroker.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,407 - INFO - Software: PID: 6596, Name: swrm.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,407 - INFO - Software: PID: 6620, Name: conhost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,407 - INFO - Software: PID: 6688, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,408 - INFO - Software: PID: 6732, Name: svchost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,408 - INFO - Software: PID: 6740, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,408 - INFO - Software: PID: 6792, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,409 - INFO - Software: PID: 7080, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,409 - INFO - Software: PID: 7128, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,409 - INFO - Software: PID: 7192, Name: svchost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,409 - INFO - Software: PID: 7248, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,410 - INFO - Software: PID: 7284, Name: powershell.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,410 - INFO - Software: PID: 7300, Name: RevitAccelerator.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,410 - INFO - Software: PID: 7360, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,410 - INFO - Software: PID: 7420, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,410 - INFO - Software: PID: 7532, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,411 - INFO - Software: PID: 7544, Name: DefenderDaemon.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,411 - INFO - Software: PID: 7676, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,411 - INFO - Software: PID: 7932, Name: MpCopyAccelerator.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,411 - INFO - Software: PID: 8008, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,411 - INFO - Software: PID: 8156, Name: RuntimeBroker.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,412 - INFO - Software: PID: 8160, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,412 - INFO - Software: PID: 8200, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,412 - INFO - Software: PID: 8208, Name: acwebbrowser.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,412 - INFO - Software: PID: 8236, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,413 - INFO - Software: PID: 8672, Name: SearchIndexer.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,413 - INFO - Software: PID: 8716, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,413 - INFO - Software: PID: 9072, Name: acwebbrowser.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,414 - INFO - Software: PID: 9100, Name: acwebbrowser.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,414 - INFO - Software: PID: 9116, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,414 - INFO - Software: PID: 9248, Name: dllhost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,415 - INFO - Software: PID: 9312, Name: NisSrv.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,415 - INFO - Software: PID: 9700, Name: AdobeIPCBroker.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,415 - INFO - Software: PID: 9864, Name: fdlauncher.exe, Username: NT SERVICE\MSSQLFDLauncher$SQLEXPRESS
2025-06-20 09:41:05,415 - INFO - Software: PID: 9892, Name: CCXProcess.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,416 - INFO - Software: PID: 9924, Name: fdhost.exe, Username: NT SERVICE\MSSQLFDLauncher$SQLEXPRESS
2025-06-20 09:41:05,416 - INFO - Software: PID: 9932, Name: conhost.exe, Username: NT SERVICE\MSSQLFDLauncher$SQLEXPRESS
2025-06-20 09:41:05,416 - INFO - Software: PID: 9964, Name: taskhostw.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,416 - INFO - Software: PID: 10192, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,417 - INFO - Software: PID: 10236, Name: svchost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,417 - INFO - Software: PID: 10344, Name: dllhost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,417 - INFO - Software: PID: 10472, Name: runplugin.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,417 - INFO - Software: PID: 10476, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,418 - INFO - Software: PID: 10764, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,418 - INFO - Software: PID: 10804, Name: taskhostw.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,418 - INFO - Software: PID: 10948, Name: ApplicationFrameHost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,419 - INFO - Software: PID: 11160, Name: EVKey.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,419 - INFO - Software: PID: 11248, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,419 - INFO - Software: PID: 11468, Name: explorer.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,419 - INFO - Software: PID: 11652, Name: node.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,420 - INFO - Software: PID: 11888, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,420 - INFO - Software: PID: 11972, Name: sldworks_fs.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,420 - INFO - Software: PID: 12048, Name: SystemSettings.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,420 - INFO - Software: PID: 12408, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:41:05,420 - INFO - Software: PID: 12424, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,421 - INFO - Software: PID: 12440, Name: client32.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,421 - INFO - Software: PID: 12448, Name: UserOOBEBroker.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,421 - INFO - Software: PID: 12532, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,421 - INFO - Software: PID: 12544, Name: WINWORD.EXE, Username: 10PC797\Administrator
2025-06-20 09:41:05,421 - INFO - Software: PID: 12624, Name: RuntimeBroker.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,422 - INFO - Software: PID: 12772, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,422 - INFO - Software: PID: 12904, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,422 - INFO - Software: PID: 12912, Name: runplugin.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,422 - INFO - Software: PID: 13328, Name: ScrollWall.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,422 - INFO - Software: PID: 13640, Name: Runplugin64.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,423 - INFO - Software: PID: 13676, Name: Runplugin64.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,423 - INFO - Software: PID: 13748, Name: svchost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,423 - INFO - Software: PID: 13872, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,423 - INFO - Software: PID: 14036, Name: svchost.exe, Username: 10PC797\Administrator
2025-06-20 09:41:05,423 - INFO - Software: PID: 14240, Name: csrss.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:41:05,423 - INFO - System Monitor: ------------------------------
2025-06-20 09:42:05,425 - INFO - CPU: Usage: 0.9%
2025-06-20 09:42:05,425 - INFO - Memory: Usage: 38.7%
2025-06-20 09:42:05,425 - INFO - System Info: Hostname: 10PC797
2025-06-20 09:42:05,425 - INFO - System Info: Operating System: Windows 10
2025-06-20 09:42:05,425 - INFO - System Info: Python Version: 3.12.8
2025-06-20 09:42:05,428 - INFO - Network: Bytes Sent: 965283811, Bytes Received: 4846549348
2025-06-20 09:42:05,428 - INFO - Software: Running Software:
2025-06-20 09:42:05,431 - INFO - Software: PID: 0, Name: System Idle Process, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,431 - INFO - Software: PID: 4, Name: System, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,432 - INFO - Software: PID: 100, Name: Registry, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,432 - INFO - Software: PID: 220, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,432 - INFO - Software: PID: 268, Name: StartMenuExperienceHost.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,433 - INFO - Software: PID: 436, Name: smss.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,433 - INFO - Software: PID: 552, Name: WUDFHost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,437 - INFO - Software: PID: 560, Name: fontdrvhost.exe, Username: Font Driver Host\UMFD-0
2025-06-20 09:42:05,437 - INFO - Software: PID: 604, Name: dwm.exe, Username: Window Manager\DWM-2
2025-06-20 09:42:05,441 - INFO - Software: PID: 632, Name: csrss.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,441 - INFO - Software: PID: 644, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,441 - INFO - Software: PID: 720, Name: wininit.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,442 - INFO - Software: PID: 792, Name: services.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,445 - INFO - Software: PID: 800, Name: lsass.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,445 - INFO - Software: PID: 960, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,445 - INFO - Software: PID: 1000, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,446 - INFO - Software: PID: 1020, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,449 - INFO - Software: PID: 1040, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:42:05,450 - INFO - Software: PID: 1092, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,450 - INFO - Software: PID: 1272, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:42:05,450 - INFO - Software: PID: 1380, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:42:05,455 - INFO - Software: PID: 1388, Name: WMIRegistrationService.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,455 - INFO - Software: PID: 1424, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,456 - INFO - Software: PID: 1432, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,459 - INFO - Software: PID: 1504, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,460 - INFO - Software: PID: 1552, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,460 - INFO - Software: PID: 1596, Name: IntelCpHDCPSvc.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,460 - INFO - Software: PID: 1608, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,465 - INFO - Software: PID: 1636, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,466 - INFO - Software: PID: 1700, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,466 - INFO - Software: PID: 1756, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,467 - INFO - Software: PID: 1760, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,467 - INFO - Software: PID: 1772, Name: Code.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,470 - INFO - Software: PID: 1788, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,470 - INFO - Software: PID: 1796, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,470 - INFO - Software: PID: 1804, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,473 - INFO - Software: PID: 1868, Name: SearchApp.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,474 - INFO - Software: PID: 1876, Name: PresentationFontCache.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,474 - INFO - Software: PID: 1896, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,474 - INFO - Software: PID: 1916, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,478 - INFO - Software: PID: 1928, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,479 - INFO - Software: PID: 2040, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:42:05,480 - INFO - Software: PID: 2096, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,480 - INFO - Software: PID: 2152, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,481 - INFO - Software: PID: 2160, Name: NVDisplay.Container.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,482 - INFO - Software: PID: 2284, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,482 - INFO - Software: PID: 2320, Name: NVDisplay.Container.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,483 - INFO - Software: PID: 2352, Name: python.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,483 - INFO - Software: PID: 2360, Name: svchost.exe, Username: NT AUTHORITY\NETWORK SERVICE
2025-06-20 09:42:05,483 - INFO - Software: PID: 2392, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,483 - INFO - Software: PID: 2456, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,484 - INFO - Software: PID: 2508, Name: vmnetdhcp.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,484 - INFO - Software: PID: 2560, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,484 - INFO - Software: PID: 2568, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,484 - INFO - Software: PID: 2640, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,485 - INFO - Software: PID: 2648, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,485 - INFO - Software: PID: 2712, Name: MemCompression, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,485 - INFO - Software: PID: 2956, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,486 - INFO - Software: PID: 2972, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,486 - INFO - Software: PID: 2992, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,486 - INFO - Software: PID: 3024, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,486 - INFO - Software: PID: 3064, Name: SecurityHealthSystray.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,487 - INFO - Software: PID: 3100, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,487 - INFO - Software: PID: 3124, Name: vmnat.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,487 - INFO - Software: PID: 3128, Name: chrome.exe, Username: 10PC797\Administrator
2025-06-20 09:42:05,487 - INFO - Software: PID: 3140, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,488 - INFO - Software: PID: 3216, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,488 - INFO - Software: PID: 3224, Name: svchost.exe, Username: NT AUTHORITY\LOCAL SERVICE
2025-06-20 09:42:05,488 - INFO - Software: PID: 3252, Name: SU10Guard.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,489 - INFO - Software: PID: 3256, Name: svchost.exe, Username: NT AUTHORITY\SYSTEM
2025-06-20 09:42:05,489 - INFO - Software: PID: 3268, Name: TextInputHost.exe, Username: 10PC797\Administrator
